date,channel_id,channel_name,campaign_id,campaign_name,geo_id,market,platform,spend_gbp,impressions,clicks,reach,video_views,currency
2025-05-20,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,65.35,5976,83,4815,3410,GBP
2025-05-20,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,84.87,2430,19,1605,0,GBP
2025-05-20,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,97.23,7602,40,6259,2965,GBP
2025-05-20,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,50.18,10149,29,6613,5851,GBP
2025-05-20,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,51.42,678,66,409,0,GBP
2025-05-20,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,113.23,1736,105,1214,0,GBP
2025-05-20,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,106.03,10974,126,7516,6159,GBP
2025-05-20,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,87.33,2398,20,1925,0,GBP
2025-05-20,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,98.94,8109,53,4652,3622,GBP
2025-05-20,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,46.54,10313,36,7932,5437,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,195.76,2579,233,1606,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,326.11,5742,232,3635,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,235.95,25199,307,15285,12486,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,155.55,4034,35,3161,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,190.54,16382,80,9209,9793,GBP
2025-05-21,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,136.59,28162,89,15507,13277,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,146.67,1671,116,1051,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,229.96,3817,129,2141,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,191.44,19094,190,14599,11961,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,229.37,6760,46,5467,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,149.66,12400,73,9402,8777,GBP
2025-05-21,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,84.93,17061,49,9520,10015,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,109.2,1412,107,850,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,173.3,2784,101,1817,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,214.26,21808,240,16125,12809,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,159.95,4429,33,2917,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,98.91,7317,33,5129,3453,GBP
2025-05-21,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,71.35,14931,55,11080,10528,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,117.75,1517,136,1231,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,174.92,2493,112,1983,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,137.16,13258,159,10444,7200,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,152.8,4556,31,3213,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,161.08,13539,81,9848,6527,GBP
2025-05-21,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,63.28,13047,36,9645,7824,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,81.86,1081,90,818,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,184.89,2730,107,1903,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,153.39,14586,174,8932,7218,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,115.26,3407,27,2567,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,81.19,7403,28,4865,4580,GBP
2025-05-21,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,59.41,10852,37,7146,6651,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,44.25,510,48,333,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,156.57,2423,89,1838,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,103.77,9987,97,6592,7170,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,129.27,3519,27,1944,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,80.2,6173,38,5079,4057,GBP
2025-05-21,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,62.93,12108,46,6820,6120,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,82.86,1136,92,831,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,162.77,2287,106,1622,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,171.02,16240,181,10570,10937,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,103.35,3012,25,1745,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,59.54,5247,28,3070,1841,GBP
2025-05-21,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,74.92,14896,49,8206,8386,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,62.55,786,63,547,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,130.1,1969,94,1644,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,89.0,9144,108,6374,4567,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,85.37,2622,16,2210,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,82.61,7156,47,5184,4544,GBP
2025-05-21,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,49.57,10044,31,7228,4207,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,67.67,860,67,587,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,139.05,1996,94,1573,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,143.08,14363,150,8237,10765,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,97.99,2695,22,1873,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,57.43,5065,33,3615,2213,GBP
2025-05-21,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,42.48,8160,22,6083,6038,GBP
2025-05-21,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,55.56,664,59,505,0,GBP
2025-05-21,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,126.55,2040,90,1442,0,GBP
2025-05-21,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,117.78,12218,134,10070,5948,GBP
2025-05-21,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,85.3,2413,20,2033,0,GBP
2025-05-21,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,63.56,5546,32,3691,2428,GBP
2025-05-21,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,49.98,10413,32,8653,4164,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,143.66,1874,122,1384,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,301.41,4955,250,3829,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,208.83,21774,272,18301,12177,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,272.88,7766,54,6521,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,212.79,17955,92,13913,6475,GBP
2025-05-22,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,163.7,32252,120,21207,23374,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,84.44,1160,98,686,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,261.31,3801,204,3050,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,193.39,19497,274,11923,7480,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,156.69,4024,24,2734,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,128.29,9861,61,6437,6314,GBP
2025-05-22,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,89.18,18394,56,12686,8891,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,105.18,1315,120,1069,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,250.14,4067,190,2720,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,149.47,15251,214,12139,9890,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,171.99,4786,39,3816,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,119.62,8835,50,6764,4226,GBP
2025-05-22,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,101.15,19902,72,12526,13446,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,90.34,1092,98,923,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,194.85,2947,136,2124,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,138.56,13640,156,9721,7228,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,120.9,3555,29,2616,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,99.34,7397,38,4833,2987,GBP
2025-05-22,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,54.14,10914,35,8162,5285,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,79.34,1013,75,802,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,198.33,3166,159,1809,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,127.1,11476,138,7825,8128,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,100.53,2619,16,1463,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,94.35,7594,49,4676,4382,GBP
2025-05-22,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,68.91,13861,40,9416,5290,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,56.65,710,62,442,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,135.71,2043,85,1606,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,131.29,12711,155,8506,6484,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,88.59,2314,17,1735,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,83.4,6597,35,5036,2582,GBP
2025-05-22,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,60.08,11312,35,7094,8421,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,106.65,1440,99,1186,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,140.3,2000,77,1100,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,124.09,12764,161,8217,7655,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,118.14,3391,25,2633,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,127.66,10673,55,8820,7108,GBP
2025-05-22,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,62.85,12031,36,6743,7769,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,63.12,821,76,628,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,140.13,2157,127,1791,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,129.63,12010,136,9264,8984,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,91.8,2497,19,1776,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,67.0,5673,35,4667,3383,GBP
2025-05-22,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,52.35,10540,28,5978,4210,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,83.94,1173,94,909,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,157.7,2455,108,1742,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,155.53,15506,194,9009,6982,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,104.94,2991,21,1712,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,66.35,5938,34,5029,2293,GBP
2025-05-22,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,50.13,9142,22,5452,6688,GBP
2025-05-22,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,67.71,787,72,628,0,GBP
2025-05-22,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,104.36,1637,83,1143,0,GBP
2025-05-22,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,72.66,6989,80,4981,3890,GBP
2025-05-22,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,64.2,1766,12,1110,0,GBP
2025-05-22,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,65.81,5428,24,3471,2986,GBP
2025-05-22,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,46.56,8945,26,6615,4708,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,149.1,1938,163,1390,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,357.35,5056,256,3949,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,292.87,29530,319,20664,11859,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,331.25,9083,69,6971,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,150.81,12416,65,8071,8191,GBP
2025-05-23,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,125.58,25478,63,17470,9404,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,77.9,979,77,609,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,205.54,3312,149,1910,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,198.96,20440,249,14228,10711,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,167.89,4516,37,3501,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,120.52,9891,39,6585,6988,GBP
2025-05-23,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,55.99,10703,22,7875,7869,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,103.03,1289,91,949,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,175.05,2588,87,2006,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,146.13,13015,129,7914,4949,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,162.78,4157,34,2554,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,144.46,11940,72,6762,8133,GBP
2025-05-23,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,65.64,13223,49,7910,8028,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,119.38,1492,143,1193,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,166.26,2608,115,2193,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,120.41,12426,160,6938,4462,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,98.01,3085,22,2430,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,90.99,7387,41,6002,2680,GBP
2025-05-23,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,70.31,12989,31,10251,5214,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,68.21,863,71,636,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,123.38,1814,89,1284,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,143.32,14053,153,10747,6327,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,87.74,2598,25,1461,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,97.29,8049,52,5039,4409,GBP
2025-05-23,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,64.5,13153,45,10049,4675,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,83.53,1086,104,643,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,113.88,1654,69,1358,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,140.19,14284,176,10563,9740,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,136.92,3960,32,2184,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,68.95,6087,39,4231,2706,GBP
2025-05-23,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,59.15,11520,35,9080,7280,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,103.47,1325,129,971,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,132.17,1957,86,1645,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,135.83,14254,136,11664,8902,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,77.58,2283,20,1895,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,96.22,8300,52,5758,5252,GBP
2025-05-23,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,56.87,11531,38,6578,6825,GBP
2025-05-23,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,53.06,617,36,420,0,GBP
2025-05-23,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,119.49,1820,83,1240,0,GBP
2025-05-23,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,132.75,13606,140,8973,8954,GBP
2025-05-23,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,77.31,2321,19,1294,0,GBP
2025-05-23,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,87.34,7337,49,5818,5499,GBP
