session_id,anonymous_user_id,customer_id,session_timestamp,session_date,channel_id,channel_name,campaign_id,source,medium,landing_page,device_type,market,is_new_visitor,page_views,session_duration_seconds,lead_created_flag,conversion_flag
S0063389,U004558,,2025-11-23 08:54:00,2025-11-23,CH09,Direct,CMP_DIR_EDI,(direct),none,/solutions,Mobile,Edinburgh,0,3,656,0,0
S0063390,U011877,,2025-11-23 14:54:00,2025-11-23,CH09,Direct,CMP_DIR_CAR,(direct),none,/pricing,Desktop,Cardiff,1,2,86,0,0
S0063391,U017385,,2025-11-23 09:12:00,2025-11-23,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/enterprise,Mobile,Sheffield,0,2,644,0,0
S0063392,U023929,,2025-11-23 08:03:00,2025-11-23,CH01,Paid Search - Brand,CMP_PAI_EDI,google,cpc_brand,/solutions,Desktop,Edinburgh,0,2,163,0,0
S0063393,U002585,,2025-11-23 23:44:00,2025-11-23,CH09,Direct,CMP_DIR_EDI,(direct),none,/resources,Desktop,Edinburgh,0,6,843,0,0
S0063394,U006070,,2025-11-23 06:22:00,2025-11-23,CH04,LinkedIn,CMP_LIN_EDI,linkedin,paid_social,/solutions,Mobile,Edinburgh,1,7,409,0,0
S0063395,U013174,,2025-11-23 11:21:00,2025-11-23,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/pricing,Mobile,Glasgow,1,1,403,0,0
S0063396,U009682,CU003829,2025-11-23 12:22:00,2025-11-23,CH04,LinkedIn,CMP_LIN_EDI,linkedin,paid_social,/pricing,Tablet,Edinburgh,1,1,359,1,1
S0063397,U006311,,2025-11-23 10:37:00,2025-11-23,CH07,Email,CMP_EMA_LEE,crm,email,/solutions,Desktop,Leeds,1,1,297,0,0
S0063398,U015766,,2025-11-23 04:37:00,2025-11-23,CH05,YouTube,CMP_YOU_LIV,youtube,video,/solutions,Desktop,Liverpool,0,2,427,0,0
S0063399,U017149,,2025-11-23 22:57:00,2025-11-23,CH08,Organic Search,CMP_ORG_MAN,google,organic,/pricing,Mobile,Manchester,1,1,190,0,0
S0063400,U026255,,2025-11-23 12:00:00,2025-11-23,CH10,Partner,CMP_PAR_EDI,partner,referral,/enterprise,Tablet,Edinburgh,1,1,783,0,0
S0063401,U025798,,2025-11-23 17:20:00,2025-11-23,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/pricing,Desktop,Birmingham,0,3,439,0,0
S0063402,U021008,,2025-11-23 21:33:00,2025-11-23,CH04,LinkedIn,CMP_LIN_BIR,linkedin,paid_social,/pricing,Desktop,Birmingham,1,8,642,0,0
S0063403,U027185,,2025-11-23 07:38:00,2025-11-23,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,0,2,60,0,0
S0063404,U015240,CU003830,2025-11-23 12:03:00,2025-11-23,CH11,Events,CMP_EVE_EDI,event,offline,/enterprise,Mobile,Edinburgh,0,7,806,1,1
S0063405,U007304,,2025-11-23 07:12:00,2025-11-23,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/enterprise,Desktop,Manchester,1,2,633,0,0
S0063406,U001895,,2025-11-23 21:23:00,2025-11-23,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Desktop,London,0,7,693,0,0
S0063407,U003128,,2025-11-23 19:46:00,2025-11-23,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,6,705,0,0
S0063408,U004066,,2025-11-24 20:09:00,2025-11-24,CH08,Organic Search,CMP_ORG_BRI,google,organic,/solutions,Desktop,Bristol,1,5,880,0,0
S0063409,U024477,,2025-11-24 10:08:00,2025-11-24,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/pricing,Mobile,Leeds,0,4,366,0,0
S0063410,U013540,,2025-11-24 15:18:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/enterprise,Mobile,Glasgow,0,5,133,0,0
S0063411,U008701,,2025-11-24 18:16:00,2025-11-24,CH05,YouTube,CMP_YOU_LON,youtube,video,/solutions,Desktop,London,0,2,891,0,0
S0063412,U025467,,2025-11-24 13:35:00,2025-11-24,CH10,Partner,CMP_PAR_LIV,partner,referral,/pricing,Mobile,Liverpool,1,5,95,0,0
S0063413,U011341,,2025-11-24 10:57:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Mobile,Birmingham,1,7,897,0,0
S0063414,U007667,,2025-11-24 04:29:00,2025-11-24,CH08,Organic Search,CMP_ORG_MAN,google,organic,/resources,Desktop,Manchester,1,3,436,0,0
S0063415,U007104,,2025-11-24 06:46:00,2025-11-24,CH11,Events,CMP_EVE_EDI,event,offline,/enterprise,Mobile,Edinburgh,0,2,22,0,0
S0063416,U005584,,2025-11-24 09:54:00,2025-11-24,CH08,Organic Search,CMP_ORG_GLA,google,organic,/enterprise,Desktop,Glasgow,1,4,336,0,0
S0063417,U012434,,2025-11-24 22:04:00,2025-11-24,CH04,LinkedIn,CMP_LIN_LIV,linkedin,paid_social,/pricing,Mobile,Liverpool,0,2,367,0,0
S0063418,U019764,,2025-11-24 23:31:00,2025-11-24,CH10,Partner,CMP_PAR_MAN,partner,referral,/solutions,Mobile,Manchester,1,3,46,0,0
S0063419,U026499,,2025-11-24 12:21:00,2025-11-24,CH08,Organic Search,CMP_ORG_SHE,google,organic,/pricing,Mobile,Sheffield,1,6,449,0,0
S0063420,U011477,,2025-11-24 03:17:00,2025-11-24,CH05,YouTube,CMP_YOU_LON,youtube,video,/solutions,Mobile,London,1,1,806,0,0
S0063421,U002365,,2025-11-24 22:36:00,2025-11-24,CH08,Organic Search,CMP_ORG_MAN,google,organic,/solutions,Mobile,Manchester,1,3,309,0,0
S0063422,U018617,,2025-11-24 06:23:00,2025-11-24,CH11,Events,CMP_EVE_MAN,event,offline,/solutions,Desktop,Manchester,0,7,105,0,0
S0063423,U013984,,2025-11-24 03:13:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/resources,Desktop,Bristol,0,5,63,0,0
S0063424,U015432,,2025-11-24 20:06:00,2025-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,0,1,724,0,0
S0063425,U012360,,2025-11-24 17:22:00,2025-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Desktop,London,1,8,755,0,0
S0063426,U007439,,2025-11-24 23:22:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/solutions,Mobile,Cardiff,0,4,219,0,0
S0063427,U009529,,2025-11-24 08:31:00,2025-11-24,CH06,Display,CMP_DIS_BRI,dv360,display,/enterprise,Desktop,Bristol,0,3,273,0,0
S0063428,U028797,,2025-11-24 15:51:00,2025-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/solutions,Mobile,London,0,1,28,0,0
S0063429,U015226,,2025-11-24 20:00:00,2025-11-24,CH07,Email,CMP_EMA_BIR,crm,email,/pricing,Desktop,Birmingham,0,2,571,0,0
S0063430,U008755,,2025-11-24 18:25:00,2025-11-24,CH04,LinkedIn,CMP_LIN_BIR,linkedin,paid_social,/enterprise,Mobile,Birmingham,1,3,499,0,0
S0063431,U019871,,2025-11-24 13:24:00,2025-11-24,CH10,Partner,CMP_PAR_BIR,partner,referral,/resources,Mobile,Birmingham,1,2,115,0,0
S0063432,U015115,,2025-11-24 18:13:00,2025-11-24,CH10,Partner,CMP_PAR_EDI,partner,referral,/resources,Desktop,Edinburgh,1,2,62,0,0
S0063433,U029318,,2025-11-24 00:36:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/pricing,Desktop,Cardiff,0,7,438,0,0
S0063434,U013118,,2025-11-24 19:21:00,2025-11-24,CH09,Direct,CMP_DIR_LON,(direct),none,/solutions,Desktop,London,1,6,33,0,0
S0063435,U025543,,2025-11-24 15:47:00,2025-11-24,CH08,Organic Search,CMP_ORG_EDI,google,organic,/pricing,Desktop,Edinburgh,0,2,365,0,0
S0063436,U016100,,2025-11-24 16:03:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/pricing,Desktop,Leeds,0,5,604,0,0
S0063437,U019773,,2025-11-24 17:59:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/pricing,Desktop,Bristol,1,7,866,0,0
S0063438,U011686,,2025-11-24 03:45:00,2025-11-24,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/resources,Mobile,Edinburgh,0,7,243,0,0
S0063439,U002606,,2025-11-24 16:45:00,2025-11-24,CH11,Events,CMP_EVE_LON,event,offline,/enterprise,Mobile,London,0,5,461,0,0
S0063440,U005950,,2025-11-24 18:23:00,2025-11-24,CH03,Paid Social,CMP_PAI_GLA,meta,paid_social,/pricing,Mobile,Glasgow,0,4,630,0,0
S0063441,U029051,,2025-11-24 08:30:00,2025-11-24,CH08,Organic Search,CMP_ORG_BRI,google,organic,/pricing,Desktop,Bristol,1,8,643,0,0
S0063442,U020419,,2025-11-24 15:58:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Mobile,Birmingham,0,7,681,0,0
S0063443,U008939,CU003831,2025-11-24 15:38:00,2025-11-24,CH11,Events,CMP_EVE_MAN,event,offline,/pricing,Mobile,Manchester,0,1,58,1,1
S0063444,U007676,,2025-11-24 18:24:00,2025-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Mobile,London,1,7,294,0,0
S0063445,U029646,,2025-11-24 02:46:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/enterprise,Desktop,London,1,2,675,0,0
S0063446,U026809,,2025-11-24 05:54:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/pricing,Mobile,Bristol,0,5,257,0,0
S0063447,U017708,,2025-11-24 04:29:00,2025-11-24,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/pricing,Desktop,London,1,1,125,0,0
S0063448,U011003,,2025-11-24 12:42:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/solutions,Desktop,Sheffield,1,1,542,0,0
S0063449,U003940,,2025-11-24 06:09:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/resources,Desktop,Glasgow,0,8,143,0,0
S0063450,U010416,,2025-11-24 10:58:00,2025-11-24,CH07,Email,CMP_EMA_CAR,crm,email,/enterprise,Desktop,Cardiff,1,3,756,0,0
S0063451,U010889,,2025-11-24 03:01:00,2025-11-24,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/enterprise,Mobile,London,0,6,91,0,0
S0063452,U008954,,2025-11-24 03:42:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,google,cpc_nonbrand,/solutions,Desktop,Cardiff,1,1,233,0,0
S0063453,U014927,,2025-11-24 16:46:00,2025-11-24,CH06,Display,CMP_DIS_MAN,dv360,display,/enterprise,Mobile,Manchester,1,6,196,0,0
S0063454,U007217,,2025-11-24 03:48:00,2025-11-24,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/solutions,Desktop,Sheffield,1,7,179,0,0
S0063455,U029499,,2025-11-24 14:21:00,2025-11-24,CH11,Events,CMP_EVE_EDI,event,offline,/enterprise,Tablet,Edinburgh,1,8,148,0,0
S0063456,U004678,,2025-11-24 05:43:00,2025-11-24,CH11,Events,CMP_EVE_MAN,event,offline,/resources,Mobile,Manchester,1,7,299,0,0
S0063457,U006326,,2025-11-24 16:02:00,2025-11-24,CH09,Direct,CMP_DIR_LIV,(direct),none,/pricing,Desktop,Liverpool,1,1,164,0,0
S0063458,U023367,,2025-11-24 00:36:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/pricing,Desktop,Manchester,0,3,90,0,0
S0063459,U021460,,2025-11-24 17:59:00,2025-11-24,CH08,Organic Search,CMP_ORG_BRI,google,organic,/resources,Desktop,Bristol,1,3,168,0,0
S0063460,U019150,,2025-11-24 02:38:00,2025-11-24,CH08,Organic Search,CMP_ORG_MAN,google,organic,/solutions,Desktop,Manchester,0,6,550,0,0
S0063461,U005156,,2025-11-24 04:05:00,2025-11-24,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/solutions,Mobile,Edinburgh,1,6,867,0,0
S0063462,U009207,,2025-11-24 06:59:00,2025-11-24,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/solutions,Desktop,Sheffield,1,7,328,0,0
S0063463,U007543,,2025-11-24 05:23:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/enterprise,Mobile,Glasgow,1,6,577,0,0
S0063464,U015874,,2025-11-24 12:57:00,2025-11-24,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/pricing,Mobile,Edinburgh,1,1,269,0,0
S0063465,U003220,,2025-11-24 22:50:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,google,cpc_nonbrand,/solutions,Desktop,Edinburgh,1,7,252,0,0
S0063466,U011039,,2025-11-24 21:29:00,2025-11-24,CH11,Events,CMP_EVE_EDI,event,offline,/solutions,Mobile,Edinburgh,1,5,281,0,0
S0063467,U009820,CU003832,2025-11-24 00:44:00,2025-11-24,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/pricing,Desktop,Manchester,0,5,843,1,1
S0063468,U017313,,2025-11-24 02:00:00,2025-11-24,CH05,YouTube,CMP_YOU_EDI,youtube,video,/enterprise,Mobile,Edinburgh,1,5,208,0,0
S0063469,U009229,,2025-11-24 19:35:00,2025-11-24,CH05,YouTube,CMP_YOU_BRI,youtube,video,/pricing,Mobile,Bristol,1,5,702,0,0
S0063470,U015529,,2025-11-24 10:14:00,2025-11-24,CH07,Email,CMP_EMA_SHE,crm,email,/solutions,Mobile,Sheffield,0,2,883,0,0
S0063471,U007321,,2025-11-24 17:07:00,2025-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/solutions,Desktop,London,1,3,106,0,0
S0063472,U005236,,2025-11-24 10:36:00,2025-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/pricing,Mobile,London,1,8,880,0,0
S0063473,U024511,,2025-11-24 22:02:00,2025-11-24,CH08,Organic Search,CMP_ORG_GLA,google,organic,/pricing,Mobile,Glasgow,1,1,885,0,0
S0063474,U009216,,2025-11-24 15:56:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/enterprise,Desktop,Cardiff,1,5,43,0,0
S0063475,U002979,,2025-11-24 17:05:00,2025-11-24,CH05,YouTube,CMP_YOU_LEE,youtube,video,/pricing,Mobile,Leeds,1,4,31,0,0
S0063476,U027559,CU003833,2025-11-24 20:58:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,google,cpc_nonbrand,/pricing,Mobile,Sheffield,0,6,48,1,1
S0063477,U013739,CU003834,2025-11-24 15:22:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Desktop,Birmingham,0,4,781,1,1
S0063478,U000798,CU003835,2025-11-24 05:03:00,2025-11-24,CH06,Display,CMP_DIS_CAR,dv360,display,/solutions,Desktop,Cardiff,0,7,773,1,1
S0063479,U021164,,2025-11-24 19:32:00,2025-11-24,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/resources,Mobile,Leeds,1,5,231,0,0
S0063480,U023673,,2025-11-24 12:25:00,2025-11-24,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/pricing,Mobile,Leeds,1,4,729,0,0
S0063481,U016458,,2025-11-24 18:16:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/enterprise,Desktop,Leeds,1,7,596,0,0
S0063482,U010445,,2025-11-24 22:32:00,2025-11-24,CH11,Events,CMP_EVE_LIV,event,offline,/pricing,Desktop,Liverpool,1,3,572,0,0
S0063483,U010772,,2025-11-24 16:44:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Mobile,Manchester,1,3,676,0,0
S0063484,U014262,,2025-11-24 12:01:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/resources,Mobile,Liverpool,0,1,339,0,0
S0063485,U014371,,2025-11-24 10:00:00,2025-11-24,CH05,YouTube,CMP_YOU_MAN,youtube,video,/enterprise,Desktop,Manchester,1,3,166,0,0
S0063486,U014569,,2025-11-24 09:18:00,2025-11-24,CH09,Direct,CMP_DIR_MAN,(direct),none,/pricing,Desktop,Manchester,1,8,346,0,0
S0063487,U000798,,2025-11-24 14:33:00,2025-11-24,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Mobile,London,0,1,803,0,0
S0063488,U018010,,2025-11-24 00:43:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/pricing,Desktop,Manchester,1,1,103,0,0
S0063489,U007197,,2025-11-24 13:42:00,2025-11-24,CH11,Events,CMP_EVE_GLA,event,offline,/pricing,Desktop,Glasgow,0,3,731,0,0
S0063490,U018032,,2025-11-24 21:11:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Desktop,London,1,2,501,0,0
S0063491,U029919,,2025-11-24 19:42:00,2025-11-24,CH10,Partner,CMP_PAR_GLA,partner,referral,/pricing,Desktop,Glasgow,0,4,119,0,0
S0063492,U007174,,2025-11-24 19:56:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/resources,Mobile,Birmingham,1,7,230,0,0
S0063493,U017208,,2025-11-24 15:16:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Mobile,Bristol,0,1,775,0,0
S0063494,U014323,,2025-11-24 16:59:00,2025-11-24,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Desktop,London,0,7,190,0,0
S0063495,U002902,,2025-11-24 06:51:00,2025-11-24,CH05,YouTube,CMP_YOU_MAN,youtube,video,/enterprise,Desktop,Manchester,0,6,271,0,0
S0063496,U016395,,2025-11-24 01:37:00,2025-11-24,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/resources,Desktop,Leeds,1,3,84,0,0
S0063497,U001068,,2025-11-24 07:26:00,2025-11-24,CH09,Direct,CMP_DIR_CAR,(direct),none,/solutions,Mobile,Cardiff,0,4,585,0,0
S0063498,U004108,,2025-11-24 23:35:00,2025-11-24,CH07,Email,CMP_EMA_EDI,crm,email,/enterprise,Desktop,Edinburgh,1,7,50,0,0
S0063499,U012404,,2025-11-24 14:54:00,2025-11-24,CH05,YouTube,CMP_YOU_LON,youtube,video,/solutions,Desktop,London,1,7,226,0,0
S0063500,U023600,,2025-11-24 00:23:00,2025-11-24,CH05,YouTube,CMP_YOU_LON,youtube,video,/enterprise,Mobile,London,1,5,813,0,0
S0063501,U027287,,2025-11-24 18:10:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,google,cpc_nonbrand,/resources,Desktop,Cardiff,1,4,141,0,0
S0063502,U021643,,2025-11-24 08:51:00,2025-11-24,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/resources,Mobile,Sheffield,1,6,889,0,0
S0063503,U029731,,2025-11-24 08:24:00,2025-11-24,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Mobile,Leeds,0,5,94,0,0
S0063504,U011369,,2025-11-24 12:38:00,2025-11-24,CH07,Email,CMP_EMA_BIR,crm,email,/solutions,Desktop,Birmingham,1,1,110,0,0
S0063505,U013551,,2025-11-24 19:16:00,2025-11-24,CH07,Email,CMP_EMA_EDI,crm,email,/solutions,Mobile,Edinburgh,1,6,195,0,0
S0063506,U010584,,2025-11-24 04:40:00,2025-11-24,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/solutions,Desktop,Cardiff,1,6,71,0,0
S0063507,U029179,,2025-11-24 04:45:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/solutions,Desktop,Birmingham,1,4,550,0,0
S0063508,U029173,,2025-11-24 02:08:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/enterprise,Desktop,Liverpool,1,2,225,0,0
S0063509,U011962,,2025-11-24 01:37:00,2025-11-24,CH09,Direct,CMP_DIR_GLA,(direct),none,/solutions,Mobile,Glasgow,1,2,194,0,0
S0063510,U007895,,2025-11-24 05:32:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Desktop,London,0,4,764,0,0
S0063511,U005043,,2025-11-24 18:25:00,2025-11-24,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,google,cpc_nonbrand,/solutions,Mobile,Edinburgh,1,6,517,0,0
S0063512,U002484,,2025-11-24 11:32:00,2025-11-24,CH06,Display,CMP_DIS_BRI,dv360,display,/pricing,Mobile,Bristol,1,2,711,0,0
S0063513,U011259,,2025-11-24 09:10:00,2025-11-24,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/enterprise,Mobile,London,1,3,223,0,0
S0063514,U020748,,2025-11-25 21:17:00,2025-11-25,CH08,Organic Search,CMP_ORG_GLA,google,organic,/resources,Tablet,Glasgow,0,4,320,0,0
S0063515,U007604,,2025-11-25 16:37:00,2025-11-25,CH05,YouTube,CMP_YOU_SHE,youtube,video,/solutions,Desktop,Sheffield,1,5,125,0,0
S0063516,U027813,,2025-11-25 19:50:00,2025-11-25,CH07,Email,CMP_EMA_MAN,crm,email,/pricing,Desktop,Manchester,0,6,122,0,0
S0063517,U029038,,2025-11-25 21:47:00,2025-11-25,CH07,Email,CMP_EMA_LON,crm,email,/solutions,Desktop,London,0,5,307,0,0
S0063518,U029957,,2025-11-25 18:35:00,2025-11-25,CH08,Organic Search,CMP_ORG_MAN,google,organic,/solutions,Desktop,Manchester,1,8,800,0,0
S0063519,U009712,,2025-11-25 16:13:00,2025-11-25,CH09,Direct,CMP_DIR_CAR,(direct),none,/solutions,Desktop,Cardiff,0,1,639,0,0
S0063520,U002726,,2025-11-25 13:49:00,2025-11-25,CH10,Partner,CMP_PAR_LEE,partner,referral,/solutions,Mobile,Leeds,0,6,220,0,0
S0063521,U004398,,2025-11-25 11:29:00,2025-11-25,CH09,Direct,CMP_DIR_GLA,(direct),none,/solutions,Mobile,Glasgow,1,7,81,0,0
S0063522,U005252,,2025-11-25 18:03:00,2025-11-25,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/resources,Desktop,Liverpool,0,1,658,0,0
S0063523,U018065,,2025-11-25 12:41:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/enterprise,Mobile,Glasgow,1,4,121,0,0
S0063524,U024301,,2025-11-25 23:34:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/solutions,Desktop,Liverpool,0,5,117,0,0
S0063525,U016806,,2025-11-25 07:28:00,2025-11-25,CH11,Events,CMP_EVE_BRI,event,offline,/resources,Desktop,Bristol,1,2,125,0,0
S0063526,U026947,,2025-11-25 01:47:00,2025-11-25,CH10,Partner,CMP_PAR_CAR,partner,referral,/resources,Desktop,Cardiff,0,3,503,0,0
S0063527,U000682,CU003836,2025-11-25 04:52:00,2025-11-25,CH03,Paid Social,CMP_PAI_GLA,meta,paid_social,/resources,Mobile,Glasgow,0,2,828,1,1
S0063528,U012630,,2025-11-25 11:00:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/solutions,Desktop,Manchester,0,4,648,0,0
S0063529,U029929,,2025-11-25 19:53:00,2025-11-25,CH05,YouTube,CMP_YOU_BIR,youtube,video,/enterprise,Desktop,Birmingham,1,1,228,0,0
S0063530,U027410,,2025-11-25 22:13:00,2025-11-25,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Desktop,London,1,4,797,0,0
S0063531,U024550,,2025-11-25 19:07:00,2025-11-25,CH08,Organic Search,CMP_ORG_LIV,google,organic,/enterprise,Desktop,Liverpool,0,3,653,0,0
S0063532,U001498,,2025-11-25 23:27:00,2025-11-25,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/pricing,Desktop,London,1,3,547,0,0
S0063533,U024073,,2025-11-25 17:36:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,1,789,0,0
S0063534,U006866,CU003837,2025-11-25 06:59:00,2025-11-25,CH04,LinkedIn,CMP_LIN_LIV,linkedin,paid_social,/enterprise,Tablet,Liverpool,1,2,190,1,1
S0063535,U005487,CU003838,2025-11-25 21:29:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/resources,Mobile,London,0,8,110,1,1
S0063536,U012384,,2025-11-25 01:23:00,2025-11-25,CH08,Organic Search,CMP_ORG_BRI,google,organic,/pricing,Desktop,Bristol,0,6,528,0,0
S0063537,U016830,,2025-11-25 23:57:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/solutions,Desktop,Birmingham,0,7,358,0,0
S0063538,U018247,,2025-11-25 03:53:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/enterprise,Mobile,Manchester,1,8,560,0,0
S0063539,U000582,,2025-11-25 17:20:00,2025-11-25,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/pricing,Mobile,London,1,7,214,0,0
S0063540,U009415,,2025-11-25 02:27:00,2025-11-25,CH05,YouTube,CMP_YOU_SHE,youtube,video,/resources,Desktop,Sheffield,1,2,110,0,0
S0063541,U012266,,2025-11-25 22:11:00,2025-11-25,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/enterprise,Desktop,Sheffield,0,6,822,0,0
S0063542,U006755,,2025-11-25 17:35:00,2025-11-25,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/pricing,Desktop,Liverpool,0,7,864,0,0
S0063543,U017881,,2025-11-25 17:45:00,2025-11-25,CH06,Display,CMP_DIS_EDI,dv360,display,/enterprise,Mobile,Edinburgh,0,3,393,0,0
S0063544,U000940,,2025-11-25 19:30:00,2025-11-25,CH10,Partner,CMP_PAR_LON,partner,referral,/solutions,Desktop,London,1,7,647,0,0
S0063545,U025216,,2025-11-25 23:46:00,2025-11-25,CH10,Partner,CMP_PAR_BIR,partner,referral,/pricing,Mobile,Birmingham,1,7,630,0,0
S0063546,U003149,,2025-11-25 16:31:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Desktop,London,0,4,299,0,0
S0063547,U000209,,2025-11-25 19:53:00,2025-11-25,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/pricing,Desktop,Bristol,1,8,572,0,0
S0063548,U018575,,2025-11-25 22:10:00,2025-11-25,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/pricing,Desktop,Manchester,0,4,181,0,0
S0063549,U023442,,2025-11-25 05:22:00,2025-11-25,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/solutions,Mobile,Cardiff,1,1,563,0,0
