week_start_date,geo_id,market,channel_id,channel_name,spend_gbp,impressions,clicks,sessions,leads,opportunities,orders,revenue_gbp,baseline_revenue_gbp,promotion_flag,product_launch_flag,seasonality_index,competitor_event_flag,geo_test_id,treatment_flag
2025-08-18,G09,Edinburgh,CH01,Paid Search - Brand,414.06,5183,435,533,38,8,2,10157.86,10109.96,0,0,0.9012419360927613,0,,0
2025-08-18,G09,Edinburgh,CH02,Paid Search - Non-Brand,832.42,13078,551,623,25,8,2,10267.16,10445.31,0,0,0.9012419360927613,0,,0
2025-08-18,G09,Edinburgh,CH03,Paid Social,622.27,60384,782,823,21,5,1,11039.04,10216.12,0,0,0.9012419360927613,0,,0
2025-08-18,G09,Edinburgh,CH04,LinkedIn,466.56,13183,100,121,5,1,0,11852.32,10968.28,0,0,0.9012419360927613,0,,0
2025-08-18,G09,Edinburgh,CH05,YouTube,471.73,39695,247,306,4,1,0,11934.99,11647.38,0,0,0.9012419360927613,0,,0
2025-08-18,G09,Edinburgh,CH06,Display,253.49,51953,164,179,1,0,0,10108.03,10096.8,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH01,Paid Search - Brand,331.77,4145,360,360,21,7,2,9537.54,10015.01,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH02,Paid Search - Non-Brand,798.73,12225,584,602,28,5,1,10473.11,9914.07,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH03,Paid Social,562.72,54411,658,821,23,6,2,10773.29,10532.7,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH04,LinkedIn,440.85,12700,95,106,5,1,0,9294.21,8968.57,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH05,YouTube,400.39,34221,196,196,2,0,0,10264.59,9853.02,0,0,0.9012419360927613,0,,0
2025-08-18,G10,Cardiff,CH06,Display,254.37,51082,154,168,1,0,0,9243.77,9559.88,0,0,0.9012419360927613,0,,0
2025-08-25,G01,London,CH01,Paid Search - Brand,854.05,10566,885,1095,76,14,5,27246.79,25465.69,0,0,0.8937452769216149,0,,0
2025-08-25,G01,London,CH02,Paid Search - Non-Brand,1671.49,25719,1104,1324,53,15,6,27566.08,27106.93,0,0,0.8937452769216149,0,,0
2025-08-25,G01,London,CH03,Paid Social,1526.75,150906,1948,2384,63,18,5,22349.38,22534.03,0,0,0.8937452769216149,0,,0
2025-08-25,G01,London,CH04,LinkedIn,1100.26,31489,237,284,14,3,0,25181.23,25657.15,0,0,0.8937452769216149,0,,0
2025-08-25,G01,London,CH05,YouTube,1057.44,86657,517,600,9,2,0,28070.85,25640.3,0,0,0.8937452769216149,0,,0
2025-08-25,G01,London,CH06,Display,522.32,107032,328,345,2,0,0,22053.55,22162.61,0,0,0.8937452769216149,0,,0
2025-08-25,G02,Manchester,CH01,Paid Search - Brand,598.49,7497,644,679,36,12,5,16880.65,16482.78,0,0,0.8937452769216149,0,,0
2025-08-25,G02,Manchester,CH02,Paid Search - Non-Brand,1217.59,18423,872,1071,38,8,3,18355.88,18424.3,0,0,0.8937452769216149,0,,0
2025-08-25,G02,Manchester,CH03,Paid Social,920.38,93641,1069,1275,29,8,3,16366.47,17705.43,0,0,0.8937452769216149,1,,0
2025-08-25,G02,Manchester,CH04,LinkedIn,747.31,21731,166,178,8,1,0,16822.78,16654.15,0,0,0.8937452769216149,0,,0
2025-08-25,G02,Manchester,CH05,YouTube,754.98,62431,365,453,7,2,0,18949.38,18290.78,0,0,0.8937452769216149,0,,0
2025-08-25,G02,Manchester,CH06,Display,423.38,86927,262,312,3,1,0,19688.05,20233.65,0,0,0.8937452769216149,0,,0
2025-08-25,G03,Birmingham,CH01,Paid Search - Brand,521.9,6564,582,697,48,9,2,19125.1,18268.8,0,0,0.8937452769216149,0,,0
2025-08-25,G03,Birmingham,CH02,Paid Search - Non-Brand,1188.35,18249,825,864,28,7,3,14896.0,15969.29,0,0,0.8937452769216149,1,,0
2025-08-25,G03,Birmingham,CH03,Paid Social,932.98,91936,1033,1279,36,12,3,15697.1,15647.66,0,0,0.8937452769216149,0,,0
2025-08-25,G03,Birmingham,CH04,LinkedIn,841.03,23884,190,226,11,1,0,18726.57,18011.13,0,0,0.8937452769216149,0,,0
2025-08-25,G03,Birmingham,CH05,YouTube,666.06,57336,318,376,5,1,0,17163.14,17102.59,0,0,0.8937452769216149,0,,0
2025-08-25,G03,Birmingham,CH06,Display,414.89,83476,255,296,3,0,0,17322.75,16781.38,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH01,Paid Search - Brand,454.71,5580,478,533,39,9,1,14571.59,13639.57,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH02,Paid Search - Non-Brand,907.47,13879,648,719,34,12,4,14031.4,13612.33,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH03,Paid Social,911.81,94653,1153,1250,40,8,2,15330.56,14479.43,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH04,LinkedIn,519.83,14563,118,119,6,1,0,15738.73,16286.14,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH05,YouTube,512.15,42240,244,297,3,0,0,13826.02,14556.66,0,0,0.8937452769216149,0,,0
2025-08-25,G04,Leeds,CH06,Display,336.97,67298,185,231,2,0,0,14546.4,14319.63,0,0,0.8937452769216149,0,,0
2025-08-25,G05,Bristol,CH01,Paid Search - Brand,409.57,5247,450,488,33,11,4,14304.76,14153.72,0,0,0.8937452769216149,0,,0
2025-08-25,G05,Bristol,CH02,Paid Search - Non-Brand,964.22,15225,703,823,37,7,1,13683.33,13854.73,0,0,0.8937452769216149,0,,0
2025-08-25,G05,Bristol,CH03,Paid Social,724.57,72187,856,963,26,6,1,11587.63,12841.56,0,0,0.8937452769216149,1,,0
2025-08-25,G05,Bristol,CH04,LinkedIn,652.4,18388,143,161,5,1,0,13405.04,14026.95,0,0,0.8937452769216149,0,,0
2025-08-25,G05,Bristol,CH05,YouTube,518.57,41711,264,302,5,0,0,13706.44,14675.92,0,0,0.8937452769216149,0,,0
2025-08-25,G05,Bristol,CH06,Display,329.84,65039,191,196,2,0,0,12191.31,12129.35,0,0,0.8937452769216149,0,,0
2025-08-25,G06,Glasgow,CH01,Paid Search - Brand,465.52,5635,487,532,30,5,2,12100.33,11541.84,0,0,0.8937452769216149,0,,0
2025-08-25,G06,Glasgow,CH02,Paid Search - Non-Brand,802.86,12433,563,688,32,11,3,12371.37,12334.35,0,0,0.8937452769216149,0,,0
2025-08-25,G06,Glasgow,CH03,Paid Social,679.03,68816,832,952,26,8,2,12626.16,12827.41,0,0,0.8937452769216149,0,,0
2025-08-25,G06,Glasgow,CH04,LinkedIn,543.51,15643,112,120,4,0,0,12428.14,12193.97,0,0,0.8937452769216149,0,,0
2025-08-25,G06,Glasgow,CH05,YouTube,501.97,42481,254,313,5,1,0,11808.55,11747.62,0,0,0.8937452769216149,1,,0
2025-08-25,G06,Glasgow,CH06,Display,267.41,54249,160,180,2,0,0,11621.94,11366.55,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH01,Paid Search - Brand,495.38,6443,534,617,47,11,3,13483.39,13353.87,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH02,Paid Search - Non-Brand,901.99,13790,615,646,28,10,4,11732.28,10962.81,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH03,Paid Social,712.26,71007,840,951,28,9,3,13212.3,13273.68,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH04,LinkedIn,618.76,17623,144,173,8,1,0,12133.25,11153.98,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH05,YouTube,489.68,40230,237,250,3,0,0,12798.77,12112.83,0,0,0.8937452769216149,0,,0
2025-08-25,G07,Liverpool,CH06,Display,284.18,57339,176,202,2,0,0,13395.01,12061.64,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH01,Paid Search - Brand,350.53,4358,367,447,31,7,2,12585.92,11684.39,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH02,Paid Search - Non-Brand,654.79,9828,410,478,22,7,2,12047.02,11621.12,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH03,Paid Social,594.66,58800,643,668,19,6,2,9824.19,10488.71,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH04,LinkedIn,542.37,15031,115,136,5,1,0,10703.78,10908.98,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH05,YouTube,470.43,39081,224,224,3,0,0,12139.08,11242.34,0,0,0.8937452769216149,0,,0
2025-08-25,G08,Sheffield,CH06,Display,272.63,54010,157,176,1,0,0,11249.41,11287.04,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH01,Paid Search - Brand,382.85,4636,395,463,31,5,1,12461.6,11345.92,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH02,Paid Search - Non-Brand,817.74,12584,589,677,26,6,1,11684.76,11176.07,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH03,Paid Social,572.43,58082,699,799,21,5,1,11200.47,11309.08,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH04,LinkedIn,459.36,12963,104,125,5,1,0,10843.65,10910.92,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH05,YouTube,420.43,34294,208,227,3,0,0,11614.99,11353.05,0,0,0.8937452769216149,0,,0
2025-08-25,G09,Edinburgh,CH06,Display,268.36,52644,169,210,2,0,0,11346.36,11305.84,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH01,Paid Search - Brand,302.0,3853,317,336,19,4,1,9250.74,9232.21,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH02,Paid Search - Non-Brand,725.44,11122,524,611,27,9,3,8466.85,8489.76,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH03,Paid Social,533.87,54275,636,761,24,7,1,10859.72,10811.06,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH04,LinkedIn,492.85,14362,108,108,4,1,0,10180.38,9900.85,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH05,YouTube,372.36,31392,186,199,2,0,0,11634.33,11123.4,0,0,0.8937452769216149,0,,0
2025-08-25,G10,Cardiff,CH06,Display,218.61,42988,124,126,1,0,0,8965.48,9110.78,0,0,0.8937452769216149,0,,0
2025-09-01,G01,London,CH01,Paid Search - Brand,1005.07,12216,1042,1254,85,32,8,26079.04,23393.73,1,0,0.8877980508777502,0,,0
2025-09-01,G01,London,CH02,Paid Search - Non-Brand,2085.78,31949,1423,1650,61,14,5,25376.37,22779.82,1,0,0.8877980508777502,0,,0
2025-09-01,G01,London,CH03,Paid Social,1628.64,164046,2086,2317,65,12,3,28652.42,26396.26,1,0,0.8877980508777502,0,,0
2025-09-01,G01,London,CH04,LinkedIn,1426.01,40765,320,354,18,5,1,27491.14,24602.98,1,0,0.8877980508777502,0,,0
2025-09-01,G01,London,CH05,YouTube,1086.24,90055,517,637,9,1,0,26359.15,24424.16,1,0,0.8877980508777502,0,,0
2025-09-01,G01,London,CH06,Display,651.83,133767,424,469,5,1,0,27067.94,25651.31,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH01,Paid Search - Brand,684.27,8672,740,837,57,15,5,20359.17,18489.35,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH02,Paid Search - Non-Brand,1366.39,20558,932,973,33,10,2,18705.26,16632.1,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH03,Paid Social,1130.54,114832,1284,1312,42,8,1,20926.67,18919.41,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH04,LinkedIn,906.96,25357,196,218,9,2,0,19564.46,17354.66,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH05,YouTube,805.74,65972,419,469,7,1,0,16521.51,15816.93,1,0,0.8877980508777502,0,,0
2025-09-01,G02,Manchester,CH06,Display,484.8,95615,279,341,3,0,0,23305.92,20911.38,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH01,Paid Search - Brand,637.52,7991,692,818,55,19,4,16347.61,13897.53,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH02,Paid Search - Non-Brand,1273.99,20330,912,1042,46,10,2,17605.14,16703.47,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH03,Paid Social,1049.61,109459,1308,1323,44,11,3,18036.78,16670.82,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH04,LinkedIn,886.61,25187,205,241,10,3,0,19027.88,16566.39,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH05,YouTube,741.74,63264,365,370,6,2,0,17536.97,15976.98,1,0,0.8877980508777502,0,,0
2025-09-01,G03,Birmingham,CH06,Display,437.71,86513,247,301,3,1,0,16601.03,16095.67,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH01,Paid Search - Brand,478.0,5856,489,496,31,5,1,18263.08,14908.24,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH02,Paid Search - Non-Brand,1064.41,16268,719,766,30,5,1,19919.48,16027.9,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH03,Paid Social,959.6,95201,1242,1284,29,6,2,14607.94,13148.86,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH04,LinkedIn,723.95,21032,175,185,9,1,0,17750.65,14232.93,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH05,YouTube,696.32,58330,368,439,7,1,0,16766.42,13438.13,1,0,0.8877980508777502,0,,0
2025-09-01,G04,Leeds,CH06,Display,387.8,77157,241,245,2,0,0,15372.5,12757.11,1,0,0.8877980508777502,0,,0
2025-09-01,G05,Bristol,CH01,Paid Search - Brand,511.29,6301,525,532,29,7,2,14951.79,13816.37,1,0,0.8877980508777502,1,,0
2025-09-01,G05,Bristol,CH02,Paid Search - Non-Brand,1130.97,18077,744,834,32,8,2,14050.07,12252.64,1,0,0.8877980508777502,0,,0
2025-09-01,G05,Bristol,CH03,Paid Social,824.84,82575,968,990,27,5,1,16872.45,14895.78,1,0,0.8877980508777502,0,,0
2025-09-01,G05,Bristol,CH04,LinkedIn,729.25,21251,178,208,9,2,0,13619.24,12020.48,1,0,0.8877980508777502,0,,0
2025-09-01,G05,Bristol,CH05,YouTube,593.79,46413,295,314,4,1,0,12679.58,11303.39,1,0,0.8877980508777502,0,,0
2025-09-01,G05,Bristol,CH06,Display,334.55,66292,200,225,2,0,0,15047.19,13313.66,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH01,Paid Search - Brand,417.31,5062,402,442,32,9,2,14141.44,11974.01,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH02,Paid Search - Non-Brand,956.31,14502,677,684,29,7,1,15372.28,13373.82,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH03,Paid Social,756.52,76167,976,1135,32,5,1,15068.03,12409.36,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH04,LinkedIn,591.92,17302,143,175,6,1,0,13365.68,11421.18,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH05,YouTube,550.75,45644,272,288,4,0,0,15932.92,12566.29,1,0,0.8877980508777502,0,,0
2025-09-01,G06,Glasgow,CH06,Display,333.17,67495,187,210,2,0,0,13139.03,11598.3,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH01,Paid Search - Brand,504.4,6380,551,650,34,7,2,14094.05,11532.61,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH02,Paid Search - Non-Brand,871.49,13132,561,627,25,9,2,14205.75,12559.13,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH03,Paid Social,761.05,77308,855,1025,27,4,1,14383.38,13282.18,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH04,LinkedIn,646.91,18333,142,174,9,1,0,14428.38,12595.03,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH05,YouTube,523.27,42251,252,307,4,1,0,14453.21,12643.07,1,0,0.8877980508777502,0,,0
2025-09-01,G07,Liverpool,CH06,Display,317.77,61263,160,184,1,0,0,13339.39,11727.99,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH01,Paid Search - Brand,395.58,4985,433,459,27,7,1,11238.98,10027.18,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH02,Paid Search - Non-Brand,918.88,14125,664,739,35,10,2,11996.86,9832.54,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH03,Paid Social,634.57,63327,702,728,21,7,2,12831.46,10724.69,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH04,LinkedIn,583.85,16339,131,133,6,1,0,12731.31,10736.35,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH05,YouTube,457.5,38937,227,230,3,1,0,12491.88,10804.44,1,0,0.8877980508777502,0,,0
2025-09-01,G08,Sheffield,CH06,Display,297.41,60841,159,188,1,0,0,14267.52,11780.77,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH01,Paid Search - Brand,412.6,5073,437,523,30,5,1,12183.0,10301.76,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH02,Paid Search - Non-Brand,792.26,12291,545,592,28,7,2,11934.82,9978.96,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH03,Paid Social,707.82,72253,926,993,30,7,1,12475.96,10900.33,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH04,LinkedIn,469.47,13367,106,122,4,1,0,11584.13,10025.62,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH05,YouTube,471.53,39491,224,231,3,0,0,11933.67,9886.68,1,0,0.8877980508777502,0,,0
2025-09-01,G09,Edinburgh,CH06,Display,287.99,57431,167,170,1,0,0,12553.14,10190.61,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH01,Paid Search - Brand,368.03,4536,409,439,31,7,2,11341.09,9141.37,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH02,Paid Search - Non-Brand,788.22,12353,556,571,25,5,1,12461.33,10233.93,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH03,Paid Social,588.17,59298,654,800,26,5,1,12565.91,10308.51,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH04,LinkedIn,538.49,15347,120,141,7,1,0,12259.12,9522.85,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH05,YouTube,444.47,36237,209,241,3,0,0,13193.56,10646.79,1,0,0.8877980508777502,0,,0
2025-09-01,G10,Cardiff,CH06,Display,265.01,52411,162,176,1,0,0,10355.73,8820.29,1,0,0.8877980508777502,0,,0
2025-09-08,G01,London,CH01,Paid Search - Brand,816.84,10287,867,897,56,15,6,25584.77,25893.13,0,0,0.8834869819088738,0,,0
2025-09-08,G01,London,CH02,Paid Search - Non-Brand,2016.03,31995,1542,1766,68,12,3,25935.0,25442.69,0,0,0.8834869819088738,0,,0
2025-09-08,G01,London,CH03,Paid Social,1715.51,172419,2163,2347,77,25,10,25374.09,26101.07,0,0,0.8834869819088738,0,,0
2025-09-08,G01,London,CH04,LinkedIn,1313.55,37254,299,361,14,3,0,25068.48,24925.08,0,0,0.8834869819088738,0,,0
2025-09-08,G01,London,CH05,YouTube,1187.41,95028,603,746,9,1,0,23022.0,24267.42,0,0,0.8834869819088738,1,,0
2025-09-08,G01,London,CH06,Display,615.95,123943,361,427,4,1,0,22648.65,24502.13,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH01,Paid Search - Brand,633.36,8275,733,846,53,18,4,18997.27,18010.7,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH02,Paid Search - Non-Brand,1307.79,19948,881,889,30,9,3,17595.94,17493.98,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH03,Paid Social,1088.63,107423,1286,1436,33,12,4,18130.03,17921.38,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH04,LinkedIn,1097.97,31364,237,238,11,2,0,18357.03,18585.35,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH05,YouTube,703.12,57136,327,331,4,0,0,17483.14,17996.02,0,0,0.8834869819088738,0,,0
2025-09-08,G02,Manchester,CH06,Display,476.21,94349,280,306,3,0,0,16414.99,15619.32,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH01,Paid Search - Brand,623.37,7797,653,700,42,9,3,19712.7,19649.16,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH02,Paid Search - Non-Brand,1171.95,18087,820,833,29,10,3,16151.77,15966.74,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH03,Paid Social,1109.14,108523,1183,1431,35,9,3,15475.57,15474.96,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH04,LinkedIn,947.75,26966,230,265,10,3,0,16971.33,16145.38,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH05,YouTube,812.71,69040,420,474,6,1,0,16396.49,16030.95,0,0,0.8834869819088738,0,,0
2025-09-08,G03,Birmingham,CH06,Display,456.51,90155,249,253,2,0,0,18184.27,17058.74,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH01,Paid Search - Brand,526.63,6355,577,701,49,15,3,15710.34,14531.15,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH02,Paid Search - Non-Brand,1242.07,18422,808,954,42,8,1,13875.86,13769.29,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH03,Paid Social,899.71,91486,1142,1143,35,8,2,14558.85,14997.24,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH04,LinkedIn,692.53,19486,153,177,7,2,0,16085.19,15374.14,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH05,YouTube,681.84,58176,359,420,7,2,0,13914.15,14313.3,0,0,0.8834869819088738,0,,0
2025-09-08,G04,Leeds,CH06,Display,337.45,68978,206,233,1,0,0,13333.2,14443.64,0,0,0.8834869819088738,1,,0
2025-09-08,G05,Bristol,CH01,Paid Search - Brand,450.69,5602,450,498,28,7,2,13010.45,13812.89,0,0,0.8834869819088738,1,,0
2025-09-08,G05,Bristol,CH02,Paid Search - Non-Brand,920.34,14330,655,709,24,5,1,13476.2,13207.81,0,0,0.8834869819088738,0,,0
2025-09-08,G05,Bristol,CH03,Paid Social,780.24,77608,925,975,21,3,0,14259.28,14026.75,0,0,0.8834869819088738,0,,0
2025-09-08,G05,Bristol,CH04,LinkedIn,653.22,18173,156,174,8,2,0,13007.13,12903.37,0,0,0.8834869819088738,0,,0
2025-09-08,G05,Bristol,CH05,YouTube,575.92,47095,280,309,4,1,0,13040.23,13103.76,0,0,0.8834869819088738,0,,0
2025-09-08,G05,Bristol,CH06,Display,356.35,74583,222,224,1,0,0,14217.0,13487.96,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH01,Paid Search - Brand,474.41,5885,481,581,31,11,4,11945.7,11241.85,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH02,Paid Search - Non-Brand,957.14,14956,628,671,28,6,2,11176.38,10526.54,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH03,Paid Social,704.45,69958,879,903,21,7,1,12644.89,11406.81,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH04,LinkedIn,614.28,17033,130,147,6,1,0,11816.32,10904.54,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH05,YouTube,607.66,50315,299,366,5,1,0,10865.31,10840.05,0,0,0.8834869819088738,0,,0
2025-09-08,G06,Glasgow,CH06,Display,306.8,60044,160,179,1,0,0,14005.56,13024.54,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH01,Paid Search - Brand,485.4,5939,501,561,40,12,4,12291.35,11677.11,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH02,Paid Search - Non-Brand,1040.84,15809,742,774,36,9,3,11746.81,11031.36,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH03,Paid Social,754.05,75484,904,1104,30,10,2,13137.0,13129.9,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH04,LinkedIn,639.94,18234,142,159,6,1,0,13981.19,12818.21,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH05,YouTube,561.64,47392,274,286,4,1,0,12037.29,11501.15,0,0,0.8834869819088738,0,,0
2025-09-08,G07,Liverpool,CH06,Display,336.72,67798,193,194,2,0,0,13122.09,13075.33,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH01,Paid Search - Brand,409.94,5289,465,561,39,13,2,10429.96,10242.82,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH02,Paid Search - Non-Brand,801.96,12286,570,607,23,6,1,10929.94,10687.69,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH03,Paid Social,682.98,67464,765,892,20,6,1,11655.14,11143.23,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH04,LinkedIn,511.74,14283,109,134,5,1,0,11330.13,11424.59,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH05,YouTube,534.01,44841,244,265,3,0,0,11789.02,12087.38,0,0,0.8834869819088738,0,,0
2025-09-08,G08,Sheffield,CH06,Display,293.44,58227,173,190,1,0,0,10719.2,10394.76,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH01,Paid Search - Brand,421.22,5127,425,471,29,8,3,12534.11,12091.7,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH02,Paid Search - Non-Brand,904.84,14083,648,650,23,4,0,10557.54,10208.11,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH03,Paid Social,636.3,64014,742,762,23,6,2,10934.02,10899.59,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH04,LinkedIn,474.54,13060,104,114,5,1,0,11351.47,11260.85,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH05,YouTube,511.17,41829,240,297,4,0,0,9991.09,10309.6,0,0,0.8834869819088738,0,,0
2025-09-08,G09,Edinburgh,CH06,Display,272.03,54798,162,183,1,0,0,11314.64,11306.48,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH01,Paid Search - Brand,362.03,4458,396,492,31,10,3,10525.05,10074.4,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH02,Paid Search - Non-Brand,841.38,13141,626,663,22,4,1,11111.26,10329.72,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH03,Paid Social,680.79,69613,824,923,30,10,3,10017.47,10777.86,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH04,LinkedIn,539.26,15358,117,118,4,1,0,10303.78,9894.66,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH05,YouTube,466.96,40032,252,296,4,0,0,9037.66,8918.49,0,0,0.8834869819088738,0,,0
2025-09-08,G10,Cardiff,CH06,Display,274.11,55191,155,177,1,0,0,11169.14,10258.6,0,0,0.8834869819088738,0,,0
